createdAt,inputToken,inputStartAmount,inputEndAmount,outputToken,outputStartAmount,outputEndAmount,swapper
"1717586044","0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE","29739296530313069116467491","29739296530313069116467491","0xfAbA6f8e4a5E8Ab82F62fe7C39859FA577269BE3","540860491487372784294","524833311394112770303","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717586350","0xdAC17F958D2ee523a2206206994597C13D831ec7","679510467","679510467","0x6De037ef9aD2725EB40118Bb1702EBb27e4Aeb24","63898912134777731457","61739165651052652207","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717593549","0x111111111117dC0aa78b770fA6A738034120C302","1607704336760277971592","1607704336760277971592","0x3845badAde8e6dFF049820680d1F14bD3903a5d0","1605130399791003174174","1508299329009919812534","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717590849","0xe28b3B32B6c345A34Ff64674606124Dd5Aceca30","26259507346238064609","26259507346238064609","0xdAC17F958D2ee523a2206206994597C13D831ec7","674892813","636784695","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717588451","0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48","529526812","529526812","0x6982508145454Ce325dDbE47a25d4ec3d2311933","35741242158426409848558059","33888756960653060788919851","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717594448","0xdAC17F958D2ee523a2206206994597C13D831ec7","505885815","505885815","0x4a220E6096B25EADb88358cb44068A3248254675","5306386146054385747","4732855087493733269","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717593847","0x3845badAde8e6dFF049820680d1F14bD3903a5d0","1619888290587611880713","1619888290587611880713","0xBe9895146f7AF43049ca1c1AE358B0541Ea49704","176336811769361831","158857789656372449","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717590249","0x4a220E6096B25EADb88358cb44068A3248254675","7792204934611016265","7792204934611016265","0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48","685334125","642151255","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717588453","0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48","529923043","529923043","0xaea46A60368A7bD060eec7DF8CBa43b7EF41Ad85","237609477295950806286","222380242337408508405","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717591748","0xfAbA6f8e4a5E8Ab82F62fe7C39859FA577269BE3","411103273586671694876","411103273586671694876","0xdAC17F958D2ee523a2206206994597C13D831ec7","551233648","518709733","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717594453","0xdAC17F958D2ee523a2206206994597C13D831ec7","523555253","523555253","0xDe30da39c46104798bB5aA3fe8B9e0e1F348163F","283711858444048337731","247275171591949647676","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717591753","0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48","658071038","658071038","0xfAbA6f8e4a5E8Ab82F62fe7C39859FA577269BE3","459771424828225083998","433120449831238417026","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717592049","0xaea46A60368A7bD060eec7DF8CBa43b7EF41Ad85","297285737005911825416","297285737005911825416","0x111111111117dC0aa78b770fA6A738034120C302","1288978233028101760352","1213678890263252882635","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717595046","0x4a220E6096B25EADb88358cb44068A3248254675","7717141152847714050","7717141152847714050","0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0","942799116449094858178","872216194849776092514","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717596995","0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599","1791489","1791489","0x6982508145454Ce325dDbE47a25d4ec3d2311933","87188439992832797470827636","83144165063168280881994178","0x250a94c03b9b57c93cc5549760d59d6eacfb136d"
"1717596558","0x6B175474E89094C44Da98b954EedeAC495271d0F","650855185537298166749","650855185537298166749","0x6De037ef9aD2725EB40118Bb1702EBb27e4Aeb24","60539045346228287692","56726858866495003772","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717594450","0xdAC17F958D2ee523a2206206994597C13D831ec7","574894074","574894074","0x4a220E6096B25EADb88358cb44068A3248254675","6069400658867753339","5492486040845174466","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717596257","0xfAbA6f8e4a5E8Ab82F62fe7C39859FA577269BE3","368458675560009610462","368458675560009610462","0x6B175474E89094C44Da98b954EedeAC495271d0F","487991512515320575819","446472617525492549021","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717597754","0xB50721BCf8d664c30412Cfbc6cf7a15145234ad1","472195834909074845568","472195834909074845568","0xdAC17F958D2ee523a2206206994597C13D831ec7","501064965","459648989","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717598046","0xfAbA6f8e4a5E8Ab82F62fe7C39859FA577269BE3","474724285516690444156","474724285516690444156","0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48","642781365","604988751","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717598378","0x6De037ef9aD2725EB40118Bb1702EBb27e4Aeb24","55751289615243283226","55751289615243283226","0x4a220E6096B25EADb88358cb44068A3248254675","6248857466565770029","5882961203944238881","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717598053","0x4a220E6096B25EADb88358cb44068A3248254675","6306858951612064812","6306858951612064812","0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE","21397119216415643937810677","20172579264233403313572321","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717597151","0x58b6A8A3302369DAEc383334672404Ee733aB239","24117350861490134628","24117350861490134628","0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48","492594655","447693744","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717597153","0xBe9895146f7AF43049ca1c1AE358B0541Ea49704","172353725876446546","172353725876446546","0x4a220E6096B25EADb88358cb44068A3248254675","7481200118784612083","7072296254974665541","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717597756","0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0","932255162001486029740","932255162001486029740","0x6982508145454Ce325dDbE47a25d4ec3d2311933","44843640402285025108797947","42233192307608130294666685","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717598376","0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48","682133700","682133700","0x4a220E6096B25EADb88358cb44068A3248254675","7362084196503732833","6983717544180781043","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717598957","0xDe30da39c46104798bB5aA3fe8B9e0e1F348163F","573681995300672063347","573681995300672063347","0x6B175474E89094C44Da98b954EedeAC495271d0F","972718140303840377438","934058282139569975492","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717599250","0x6De037ef9aD2725EB40118Bb1702EBb27e4Aeb24","63447871725452874314","63447871725452874314","0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0","910539330933464716935","863611752432511470905","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717599255","0x6B175474E89094C44Da98b954EedeAC495271d0F","689030916890938160408","689030916890938160408","0xaea46A60368A7bD060eec7DF8CBa43b7EF41Ad85","311656786380486726451","298838014926745427529","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717598707","0xdAC17F958D2ee523a2206206994597C13D831ec7","505756854","505756854","0xd1d2Eb1B1e90B638588728b4130137D262C87cae","1035627910453","969729225017","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717598702","0x4a220E6096B25EADb88358cb44068A3248254675","7389904616960344062","7389904616960344062","0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE","25051404772869550708510162","23579828450634494330305813","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717601351","0xaea46A60368A7bD060eec7DF8CBa43b7EF41Ad85","282280593485298002637","282280593485298002637","0xBe9895146f7AF43049ca1c1AE358B0541Ea49704","145502545694890324","137651084737880153","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717601501","0x6982508145454Ce325dDbE47a25d4ec3d2311933","85614452238862737855198114","85614452238862737855198114","0xdAC17F958D2ee523a2206206994597C13D831ec7","1208525895","1162094892","0x250a94c03b9b57c93cc5549760d59d6eacfb136d"
"1717601690","0xdAC17F958D2ee523a2206206994597C13D831ec7","1209291322","1209291322","0x4d224452801ACEd8B2F0aebE155379bb5D594381","892920623506961552595","858653375345371360834","0x250a94c03b9b57c93cc5549760d59d6eacfb136d"
"1717599853","0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE","29512773326198239379057825","29512773326198239379057825","0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984","66868677110263791845","63785970552758933493","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717602254","0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984","60770281617446818247","60770281617446818247","0x6B175474E89094C44Da98b954EedeAC495271d0F","645527421048504243585","615090808053169889238","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717600753","0x4a220E6096B25EADb88358cb44068A3248254675","5740482834273067409","5740482834273067409","0x3845badAde8e6dFF049820680d1F14bD3903a5d0","1052110329960012707266","986610337177909385423","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717601046","0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0","755130687264892347312","755130687264892347312","0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984","47672859633516802842","45155255153141805466","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717605249","0x58b6A8A3302369DAEc383334672404Ee733aB239","26071543849996952217","26071543849996952217","0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2","143170352509279313","136036648303367268","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717601759","0x4d224452801ACEd8B2F0aebE155379bb5D594381","892920623506961552595","892920623506961552595","0x6982508145454Ce325dDbE47a25d4ec3d2311933","81177982698517615553689399","78045728957991650628441776","0x250a94c03b9b57c93cc5549760d59d6eacfb136d"
"1717607351","0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0","955169042087345185187","955169042087345185187","0xd1d2Eb1B1e90B638588728b4130137D262C87cae","1413948471292","1333479321336","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717602847","0x6B175474E89094C44Da98b954EedeAC495271d0F","678922353970906705912","678922353970906705912","0xaea46A60368A7bD060eec7DF8CBa43b7EF41Ad85","304677543465076645822","288472860372205887405","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717604349","0xd1d2Eb1B1e90B638588728b4130137D262C87cae","1268896190607","1268896190607","0x4a220E6096B25EADb88358cb44068A3248254675","6420875824578870319","6109826650239243550","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717605549","0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984","59955718205394995104","59955718205394995104","0x6982508145454Ce325dDbE47a25d4ec3d2311933","45013050890314565048088920","43253052797833275945290119","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717606449","0x4a220E6096B25EADb88358cb44068A3248254675","6458016479234507106","6458016479234507106","0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE","21879420911369692463543353","20520185881998545733861954","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717607047","0x4a220E6096B25EADb88358cb44068A3248254675","6558059943108754999","6558059943108754999","0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0","803857531943152691970","763269311326496088383","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717608550","0x7Fc66500c84A76Ad7e9c93437bFc5Ac33E2DDaE9","4996654122194649265","4996654122194649265","0x6B175474E89094C44Da98b954EedeAC495271d0F","504856001754869410234","472137258197871465617","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717609449","0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE","40056543916266132031572431","40056543916266132031572431","0xaea46A60368A7bD060eec7DF8CBa43b7EF41Ad85","471920760808886553477","447584416618962674833","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717608252","0x3845badAde8e6dFF049820680d1F14bD3903a5d0","1193145772473037323022","1193145772473037323022","0xd1d2Eb1B1e90B638588728b4130137D262C87cae","1154722514140","1091392439228","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717610652","0xaea46A60368A7bD060eec7DF8CBa43b7EF41Ad85","282285603789254494213","282285603789254494213","0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48","582697726","542325094","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717607950","0xd1d2Eb1B1e90B638588728b4130137D262C87cae","1185968224109","1185968224109","0x3845badAde8e6dFF049820680d1F14bD3903a5d0","1140458085545817606193","1065803035034205441526","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717610955","0xaea46A60368A7bD060eec7DF8CBa43b7EF41Ad85","276312090134246840386","276312090134246840386","0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599","799218","750105","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717611249","0x6B175474E89094C44Da98b954EedeAC495271d0F","689416715908078668153","689416715908078668153","0xfAbA6f8e4a5E8Ab82F62fe7C39859FA577269BE3","482076503657353228713","451005791451390816099","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717612752","0xfAbA6f8e4a5E8Ab82F62fe7C39859FA577269BE3","478354587598954538568","478354587598954538568","0x6B175474E89094C44Da98b954EedeAC495271d0F","646935819085386840932","619200354610769869973","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717613351","0x6B175474E89094C44Da98b954EedeAC495271d0F","655804494619738985896","655804494619738985896","0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984","57022160866561200291","54471541669352549908","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717613646","0xaea46A60368A7bD060eec7DF8CBa43b7EF41Ad85","287409517463387783177","287409517463387783177","0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48","596755587","555041879","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717611853","0xfAbA6f8e4a5E8Ab82F62fe7C39859FA577269BE3","468056759725631889700","468056759725631889700","0x6B175474E89094C44Da98b954EedeAC495271d0F","629640959853533568565","594428085875936397187","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717615443","0xe28b3B32B6c345A34Ff64674606124Dd5Aceca30","19712235354031940325","19712235354031940325","0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48","496600113","428501256","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717614252","0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48","686933231","686933231","0xBB0E17EF65F82Ab018d8EDd776e8DD940327B28b","77094340189255850360","69956888301191826062","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717614553","0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48","650071745","650071745","0x514910771AF9Ca656af840dff83E8264EcF986CA","35236512228365357432","32902667991946015807","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717615745","0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48","651203971","651203971","0xBB0E17EF65F82Ab018d8EDd776e8DD940327B28b","70873400456346035920","60147478239240754606","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717616049","0x3845badAde8e6dFF049820680d1F14bD3903a5d0","1549155927648528478143","1549155927648528478143","0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0","967892719974525672357","895884252299631974956","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717613948","0x6B175474E89094C44Da98b954EedeAC495271d0F","664154332754115933244","664154332754115933244","0x3845badAde8e6dFF049820680d1F14bD3903a5d0","1359542310731268991746","1278649713186370749237","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717616344","0xBB0E17EF65F82Ab018d8EDd776e8DD940327B28b","83936727577338602463","83936727577338602463","0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2","181314020708360215","168306827119832183","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717616348","0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0","974364907566452913834","974364907566452913834","0xd1d2Eb1B1e90B638588728b4130137D262C87cae","1433844358825","1286870687352","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717617547","0x514910771AF9Ca656af840dff83E8264EcF986CA","32212820288494502300","32212820288494502300","0x4a220E6096B25EADb88358cb44068A3248254675","6068959566397537655","5699300224396057875","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717618149","0xd1d2Eb1B1e90B638588728b4130137D262C87cae","1474222451983","1474222451983","0x111111111117dC0aa78b770fA6A738034120C302","1373914751619642250493","1274816077551370512776","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717616647","0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599","945337","945337","0x6B175474E89094C44Da98b954EedeAC495271d0F","641595787794127584755","588575858604910224498","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717617248","0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2","132200675686203548","132200675686203548","0xDe30da39c46104798bB5aA3fe8B9e0e1F348163F","285303583441569269219","263823521346955595189","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717619346","0x111111111117dC0aa78b770fA6A738034120C302","1254111093132185473674","1254111093132185473674","0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984","52565745036674656788","49587974117397179175","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717617549","0x6B175474E89094C44Da98b954EedeAC495271d0F","661514928578345047511","661514928578345047511","0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE","24781607811571166264174837","23253081607596807359024345","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717617844","0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2","170917090126266996","170917090126266996","0xDe30da39c46104798bB5aA3fe8B9e0e1F348163F","374060618704367708405","351684968343008992678","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717625646","0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0","946065917862336837640","946065917862336837640","0xd1d2Eb1B1e90B638588728b4130137D262C87cae","1406164793812","1291245651432","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717621183","0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48","582067597","582067597","0xfAbA6f8e4a5E8Ab82F62fe7C39859FA577269BE3","407652424033006554513","382828682721799104072","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717621453","0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2","180524518626138475","180524518626138475","0x58b6A8A3302369DAEc383334672404Ee733aB239","31809043777591625416","30464598068259332909","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717621178","0xDe30da39c46104798bB5aA3fe8B9e0e1F348163F","607427259575950120496","607427259575950120496","0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2","263766337559398210","256329641879222622","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717626851","0x3845badAde8e6dFF049820680d1F14bD3903a5d0","1523015806631779491152","1523015806631779491152","0xd1d2Eb1B1e90B638588728b4130137D262C87cae","1481793057168","1402445323138","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717627450","0xd1d2Eb1B1e90B638588728b4130137D262C87cae","1205644382729","1205644382729","0xdAC17F958D2ee523a2206206994597C13D831ec7","544992744","504535820","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717619045","0xd1d2Eb1B1e90B638588728b4130137D262C87cae","1249967695827","1249967695827","0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48","562412822","522204166","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717625948","0xd1d2Eb1B1e90B638588728b4130137D262C87cae","1417381877110","1417381877110","0x3845badAde8e6dFF049820680d1F14bD3903a5d0","1369708323191218667520","1278030675258621352655","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717624752","0xBe9895146f7AF43049ca1c1AE358B0541Ea49704","129704333075927024","129704333075927024","0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0","704656332555262170365","648104839590656764738","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717629002","0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984","60098374183677569205","60098374183677569205","0x111111111117dC0aa78b770fA6A738034120C302","1346624768535119500935","1270639926182470662349","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717632251","0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984","47993487699028260722","47993487699028260722","0x3845badAde8e6dFF049820680d1F14bD3903a5d0","1093171878475075875373","1020749455051050689953","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717628047","0xfAbA6f8e4a5E8Ab82F62fe7C39859FA577269BE3","478683217467751959040","478683217467751959040","0x6B175474E89094C44Da98b954EedeAC495271d0F","639305468527330059485","599404182312355073266","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717633449","0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599","942409","942409","0x514910771AF9Ca656af840dff83E8264EcF986CA","36850608757759512489","35327208692049755753","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717630148","0x6B175474E89094C44Da98b954EedeAC495271d0F","688244759605023993839","688244759605023993839","0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599","940366","889789","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717628049","0xdAC17F958D2ee523a2206206994597C13D831ec7","532536752","532536752","0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72","20455500412728027942","19136659522532509144","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717629552","0x111111111117dC0aa78b770fA6A738034120C302","1219795363011590797685","1219795363011590797685","0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE","21747681696499640945193517","20175122123556948930076703","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717634951","0x4d224452801ACEd8B2F0aebE155379bb5D594381","538612581685865333455","538612581685865333455","0x6982508145454Ce325dDbE47a25d4ec3d2311933","49215140575139124756722221","47051179826561081297530000","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717630748","0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE","30258259962100747247029105","30258259962100747247029105","0xdAC17F958D2ee523a2206206994597C13D831ec7","768024274","733032900","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717632246","0x64Bc2cA1Be492bE7185FAA2c8835d9b824c8a194","2469257717487355208344","2469257717487355208344","0x6B175474E89094C44Da98b954EedeAC495271d0F","527156364024311865606","480420604207529722840","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717636154","0x58b6A8A3302369DAEc383334672404Ee733aB239","32140839455363503151","32140839455363503151","0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2","177946319061872062","170461966182907064","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717634646","0xdAC17F958D2ee523a2206206994597C13D831ec7","694735148","694735148","0x4d224452801ACEd8B2F0aebE155379bb5D594381","502367930457355088953","475961281922596650318","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717634349","0xBB0E17EF65F82Ab018d8EDd776e8DD940327B28b","63541680433814455100","63541680433814455100","0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2","137454170027251519","130033954784628359","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717637650","0x9E32b13ce7f2E80A01932B42553652E053D6ed8e","8689390354850445066","8689390354850445066","0xdAC17F958D2ee523a2206206994597C13D831ec7","678938253","653717721","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717636152","0x6B175474E89094C44Da98b954EedeAC495271d0F","525963927665064295566","525963927665064295566","0x9E32b13ce7f2E80A01932B42553652E053D6ed8e","6486712389350299938","6167945600139333453","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717636446","0x3845badAde8e6dFF049820680d1F14bD3903a5d0","1519239342315186431844","1519239342315186431844","0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599","975941","944890","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717637948","0xdAC17F958D2ee523a2206206994597C13D831ec7","678051242","678051242","0xfAbA6f8e4a5E8Ab82F62fe7C39859FA577269BE3","479700852703720370012","464268470114336724126","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717637945","0xF629cBd94d3791C9250152BD8dfBDF380E2a3B9c","2288854198847996451411","2288854198847996451411","0x58b6A8A3302369DAEc383334672404Ee733aB239","30126782241468372418","29316511611488268333","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717637653","0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2","133690422821165237","133690422821165237","0xB50721BCf8d664c30412Cfbc6cf7a15145234ad1","451828937499473588060","436698701795019360839","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717637647","0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72","26395670088157859398","26395670088157859398","0xdAC17F958D2ee523a2206206994597C13D831ec7","664759879","642211368","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717637951","0xdAC17F958D2ee523a2206206994597C13D831ec7","651469576","651469576","0x111111111117dC0aa78b770fA6A738034120C302","1332604241217473732149","1287137283876555875097","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717638249","0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2","181174230247873694","181174230247873694","0x514910771AF9Ca656af840dff83E8264EcF986CA","38956171822645776556","37914883814887618487","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717639745","0x4a220E6096B25EADb88358cb44068A3248254675","5762430782128278064","5762430782128278064","0xdAC17F958D2ee523a2206206994597C13D831ec7","513724450","488138125","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717640345","0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE","28503958623451349178536524","28503958623451349178536524","0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48","728522669","704580273","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717640650","0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48","661588748","661588748","0xBe9895146f7AF43049ca1c1AE358B0541Ea49704","156977588488865490","152506729774927648","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717641549","0x514910771AF9Ca656af840dff83E8264EcF986CA","35696309153301646104","35696309153301646104","0xBe9895146f7AF43049ca1c1AE358B0541Ea49704","149646039587346830","145611071405006898","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717640047","0xdAC17F958D2ee523a2206206994597C13D831ec7","670117740","670117740","0xe28b3B32B6c345A34Ff64674606124Dd5Aceca30","24830371394303262437","24023219327331281929","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717642745","0xfAbA6f8e4a5E8Ab82F62fe7C39859FA577269BE3","487526819563857522648","487526819563857522648","0xdAC17F958D2ee523a2206206994597C13D831ec7","668170096","648385339","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
"1717641248","0xBe9895146f7AF43049ca1c1AE358B0541Ea49704","157417302704640785","157417302704640785","0xaea46A60368A7bD060eec7DF8CBa43b7EF41Ad85","297392916479830206971","287436877206174199988","0xa7152fad7467857dc2d4060fecaadf9f6b8227d3"
